id,pop
76589,0.0
76339,39.230851000788626
76340,0.0
76341,0.0
76342,0.0
76088,0.0
76089,39.230851000788626
76090,0.0
76091,0.0
76092,0.0
76093,0.0
75836,0.0
75837,0.0
75838,0.0
75839,0.0
75840,0.0
75841,0.0
75842,39.230851000788626
75843,39.230851000788626
75585,0.0
75586,0.0
75587,39.230851000788626
75588,39.230851000788626
75589,0.0
75590,0.0
75591,39.230851000788626
75592,313.7199650569004
75593,39.230851000788626
75333,0.0
75334,0.0
75335,0.0
75336,0.0
75337,39.230851000788626
75338,0.0
75339,0.0
75340,39.230851000788626
75341,39.230851000788626
75342,39.230851000788626
75343,0.0
75344,39.230851000788626
75345,39.230851000788626
75346,39.230851000788626
75083,0.0
75084,0.0
75085,39.230851000788626
75086,39.230851000788626
75087,0.0
75088,0.0
75089,0.0
75090,39.230851000788626
75091,39.230851000788626
75092,294.9056476804182
75093,0.0
75094,39.230851000788626
75095,39.230851000788626
75096,39.230851000788626
75097,0.0
74833,0.0
74834,0.0
74835,39.230851000788626
74836,39.230851000788626
74837,39.230851000788626
74838,39.230851000788626
74839,0.0
74840,39.230851000788626
74841,39.230851000788626
74842,316.0533835801444
74843,39.230851000788626
74844,39.230851000788626
74845,39.230851000788626
74846,39.230851000788626
74847,0.0
74848,0.0
74849,0.0
74853,0.0
74864,39.230851000788626
74865,39.230851000788626
74868,0.0
74583,0.0
74584,0.0
74585,39.230851000788626
74586,39.230851000788626
74587,39.230851000788626
74588,39.230851000788626
74589,0.0
74590,0.0
74591,39.230851000788626
74592,39.230851000788626
74593,39.230851000788626
74594,39.230851000788626
74595,39.230851000788626
74596,39.230851000788626
74597,39.230851000788626
74598,0.0
74599,0.0
74600,0.0
74602,0.0
74603,0.0
74604,0.0
74605,0.0
74606,0.0
74613,39.230851000788626
74614,294.9056476804182
74615,39.230851000788626
74617,39.230851000788626
74618,39.230851000788626
74619,39.230851000788626
74620,294.9056476804182
74333,39.230851000788626
74334,0.0
74335,0.0
74336,39.230851000788626
74337,39.230851000788626
74338,39.230851000788626
74339,39.230851000788626
74340,0.0
74341,0.0
74342,39.230851000788626
74343,39.230851000788626
74344,294.9056476804182
74345,39.230851000788626
74346,0.0
74347,0.0
74348,0.0
74349,0.0
74350,0.0
74351,0.0
74352,0.0
74353,0.0
74354,0.0
74355,0.0
74356,0.0
74358,0.0
74359,0.0
74360,39.230851000788626
74361,39.230851000788626
74362,39.230851000788626
74363,0.0
74364,39.230851000788626
74365,39.230851000788626
74366,0.0
74367,39.230851000788626
74368,294.9056476804182
74369,39.230851000788626
74370,39.230851000788626
74081,0.0
74082,0.0
74083,0.0
74084,0.0
74085,39.230851000788626
74086,0.0
74087,39.230851000788626
74088,39.230851000788626
74089,39.230851000788626
74090,39.230851000788626
74091,39.230851000788626
74092,39.230851000788626
74093,39.230851000788626
74094,39.230851000788626
74095,39.230851000788626
74096,39.230851000788626
74097,39.230851000788626
74098,0.0
74099,0.0
74100,0.0
74101,0.0
74102,0.0
74103,0.0
74104,39.230851000788626
74105,0.0
74106,0.0
74107,0.0
74108,0.0
74109,0.0
74110,39.230851000788626
74111,39.230851000788626
74112,39.230851000788626
74113,39.230851000788626
74114,39.230851000788626
74115,39.230851000788626
74116,39.230851000788626
74117,39.230851000788626
74118,0.0
74119,39.230851000788626
74120,39.230851000788626
73831,0.0
73832,39.230851000788626
73833,39.230851000788626
73834,0.0
73835,39.230851000788626
73836,39.230851000788626
73837,39.230851000788626
73838,39.230851000788626
73839,39.230851000788626
73840,39.230851000788626
73841,39.230851000788626
73842,39.230851000788626
73843,39.230851000788626
73844,39.230851000788626
73845,39.230851000788626
73846,294.9056476804182
73847,39.230851000788626
73848,39.230851000788626
73849,0.0
73850,0.0
73851,0.0
73852,0.0
73853,39.230851000788626
73854,39.230851000788626
73855,0.0
73856,0.0
73857,0.0
73858,0.0
73859,0.0
73860,39.230851000788626
73861,39.230851000788626
73862,471.14771760749767
73863,39.230851000788626
73864,39.230851000788626
73865,39.230851000788626
73866,39.230851000788626
73867,39.230851000788626
73868,39.230851000788626
73869,39.230851000788626
73581,39.230851000788626
73582,39.230851000788626
73583,39.230851000788626
73584,39.230851000788626
73585,39.230851000788626
73586,39.230851000788626
73587,39.230851000788626
73588,39.230851000788626
73589,39.230851000788626
73590,39.230851000788626
73591,39.230851000788626
73592,39.230851000788626
73593,39.230851000788626
73594,39.230851000788626
73595,39.230851000788626
73596,39.230851000788626
73597,39.230851000788626
73598,0.0
73599,39.230851000788626
73600,39.230851000788626
73601,0.0
73602,0.0
73603,39.230851000788626
73604,39.230851000788626
73605,0.0
73606,0.0
73607,0.0
73608,0.0
73609,0.0
73610,39.230851000788626
73611,39.230851000788626
73612,0.0
73613,39.230851000788626
73614,39.230851000788626
73615,0.0
73616,39.230851000788626
73617,39.230851000788626
73618,39.230851000788626
73619,39.230851000788626
73330,0.0
73331,0.0
73332,0.0
73333,39.230851000788626
73334,39.230851000788626
73335,39.230851000788626
73336,39.230851000788626
73337,39.230851000788626
73338,685.1838829683396
73339,39.230851000788626
73340,39.230851000788626
73341,0.0
73342,39.230851000788626
73343,39.230851000788626
73344,39.230851000788626
73345,39.230851000788626
73346,39.230851000788626
73347,39.230851000788626
73348,39.230851000788626
73349,39.230851000788626
73350,39.230851000788626
73351,39.230851000788626
73352,471.14771760749767
73353,0.0
73354,0.0
73355,0.0
73356,0.0
73357,0.0
73358,0.0
73359,0.0
73360,39.230851000788626
73361,39.230851000788626
73362,0.0
73363,39.230851000788626
73364,39.230851000788626
73365,39.230851000788626
73366,39.230851000788626
73367,39.230851000788626
73368,39.230851000788626
73369,39.230851000788626
73077,39.230851000788626
73078,39.230851000788626
73079,39.230851000788626
73080,0.0
73081,0.0
73082,0.0
73083,0.0
73084,39.230851000788626
73085,39.230851000788626
73086,39.230851000788626
73087,39.230851000788626
73088,39.230851000788626
73089,39.230851000788626
73090,39.230851000788626
73091,0.0
73092,39.230851000788626
73093,39.230851000788626
73094,39.230851000788626
73095,39.230851000788626
73096,39.230851000788626
73097,0.0
73098,39.230851000788626
73099,39.230851000788626
73100,39.230851000788626
73101,39.230851000788626
73102,39.230851000788626
73103,0.0
73104,0.0
73105,0.0
73106,0.0
73107,0.0
73108,0.0
73109,39.230851000788626
73110,39.230851000788626
73111,39.230851000788626
73112,39.230851000788626
73113,294.9056476804182
73114,39.230851000788626
73115,39.230851000788626
73116,39.230851000788626
73117,39.230851000788626
73118,39.230851000788626
72827,39.230851000788626
72828,0.0
72829,0.0
72830,444.256234311893
72831,0.0
72832,0.0
72833,0.0
72834,0.0
72835,0.0
72836,0.0
72837,39.230851000788626
72838,39.230851000788626
72839,39.230851000788626
72840,39.230851000788626
72841,0.0
72842,39.230851000788626
72843,39.230851000788626
72844,803.0077175222408
72845,1418.099859396826
72846,39.230851000788626
72847,39.230851000788626
72848,39.230851000788626
72849,39.230851000788626
72850,0.0
72851,39.230851000788626
72852,0.0
72853,0.0
72854,0.0
72855,0.0
72856,0.0
72857,0.0
72858,0.0
72859,39.230851000788626
72860,39.230851000788626
72861,0.0
72862,39.230851000788626
72863,39.230851000788626
72864,39.230851000788626
72865,0.0
72866,39.230851000788626
72867,39.230851000788626
72868,39.230851000788626
72577,0.0
72578,0.0
72579,0.0
72580,39.230851000788626
72581,294.9056476804182
72582,0.0
72583,0.0
72584,0.0
72585,39.230851000788626
72586,39.230851000788626
72587,39.230851000788626
72588,39.230851000788626
72589,39.230851000788626
72590,39.230851000788626
72591,39.230851000788626
72592,39.230851000788626
72593,39.230851000788626
72594,598.2492005569935
72595,1367.1790034717656
72596,39.230851000788626
72597,39.230851000788626
72598,39.230851000788626
72599,39.230851000788626
72600,39.230851000788626
72601,0.0
72602,0.0
72603,0.0
72604,0.0
72605,0.0
72606,0.0
72607,0.0
72608,39.230851000788626
72609,39.230851000788626
72610,39.230851000788626
72611,0.0
72612,39.230851000788626
72613,39.230851000788626
72614,39.230851000788626
72615,39.230851000788626
72616,294.9056476804182
72617,39.230851000788626
72326,0.0
72327,0.0
72328,39.230851000788626
72329,0.0
72330,0.0
72331,0.0
72332,0.0
72333,0.0
72334,0.0
72335,39.230851000788626
72336,39.230851000788626
72337,294.9056476804182
72338,39.230851000788626
72339,39.230851000788626
72340,39.230851000788626
72341,39.230851000788626
72342,39.230851000788626
72343,39.230851000788626
72344,39.230851000788626
72345,294.9056476804182
72346,411.0193107132031
72347,39.230851000788626
72348,0.0
72349,39.230851000788626
72350,39.230851000788626
72351,0.0
72352,0.0
72353,0.0
72354,0.0
72355,0.0
72356,0.0
72357,0.0
72358,0.0
72359,39.230851000788626
72360,39.230851000788626
72361,39.230851000788626
72362,39.230851000788626
72363,39.230851000788626
72364,39.230851000788626
72365,39.230851000788626
72366,39.230851000788626
72367,39.230851000788626
72077,0.0
72078,0.0
72079,0.0
72080,0.0
72081,0.0
72082,39.230851000788626
72083,316.0533835801444
72084,0.0
72085,0.0
72086,39.230851000788626
72087,39.230851000788626
72088,313.7199650569004
72089,39.230851000788626
72090,584.5531000470705
72091,39.230851000788626
72092,598.2492005569935
72093,39.230851000788626
72094,39.230851000788626
72095,39.230851000788626
72096,39.230851000788626
72097,39.230851000788626
72098,39.230851000788626
72099,471.14771760749767
72100,39.230851000788626
72101,0.0
72102,0.0
72103,0.0
72104,0.0
72105,0.0
72106,0.0
72107,0.0
72108,0.0
72109,39.230851000788626
72110,39.230851000788626
72111,39.230851000788626
72112,39.230851000788626
72113,39.230851000788626
72114,39.230851000788626
72115,39.230851000788626
72116,39.230851000788626
71826,0.0
71827,39.230851000788626
71828,0.0
71829,0.0
71830,0.0
71831,39.230851000788626
71832,39.230851000788626
71833,39.230851000788626
71834,39.230851000788626
71835,39.230851000788626
71836,0.0
71837,39.230851000788626
71838,39.230851000788626
71839,39.230851000788626
71840,39.230851000788626
71841,39.230851000788626
71842,39.230851000788626
71843,39.230851000788626
71844,39.230851000788626
71845,39.230851000788626
71846,39.230851000788626
71847,39.230851000788626
71848,294.9056476804182
71849,294.9056476804182
71850,39.230851000788626
71851,0.0
71852,0.0
71853,0.0
71854,0.0
71855,340.0629430433408
71856,0.0
71857,0.0
71858,0.0
71859,39.230851000788626
71860,39.230851000788626
71861,39.230851000788626
71862,39.230851000788626
71863,39.230851000788626
71864,39.230851000788626
71865,39.230851000788626
71866,39.230851000788626
71576,0.0
71577,0.0
71578,0.0
71579,0.0
71580,294.9056476804182
71581,39.230851000788626
71582,39.230851000788626
71583,39.230851000788626
71584,39.230851000788626
71585,0.0
71586,0.0
71587,0.0
71588,39.230851000788626
71589,39.230851000788626
71590,39.230851000788626
71591,39.230851000788626
71592,39.230851000788626
71593,39.230851000788626
71594,39.230851000788626
71595,39.230851000788626
71596,39.230851000788626
71597,39.230851000788626
71598,39.230851000788626
71599,39.230851000788626
71600,39.230851000788626
71601,0.0
71602,0.0
71603,39.230851000788626
71604,294.9056476804182
71605,0.0
71606,0.0
71607,0.0
71608,0.0
71609,39.230851000788626
71610,39.230851000788626
71611,39.230851000788626
71612,39.230851000788626
71613,39.230851000788626
71614,39.230851000788626
71615,39.230851000788626
71616,39.230851000788626
71326,0.0
71327,0.0
71328,0.0
71329,0.0
71330,0.0
71331,0.0
71332,0.0
71333,39.230851000788626
71334,39.230851000788626
71335,39.230851000788626
71336,39.230851000788626
71337,0.0
71338,39.230851000788626
71339,39.230851000788626
71340,39.230851000788626
71341,39.230851000788626
71342,39.230851000788626
71343,39.230851000788626
71344,39.230851000788626
71345,39.230851000788626
71346,294.9056476804182
71347,39.230851000788626
71348,39.230851000788626
71349,39.230851000788626
71350,39.230851000788626
71351,0.0
71352,39.230851000788626
71353,39.230851000788626
71354,39.230851000788626
71355,0.0
71356,0.0
71357,0.0
71358,0.0
71359,39.230851000788626
71360,39.230851000788626
71361,39.230851000788626
71362,39.230851000788626
71363,340.0629430433408
71364,39.230851000788626
71365,571.6422801244396
71073,0.0
71074,0.0
71075,0.0
71078,0.0
71079,0.0
71080,0.0
71081,0.0
71082,0.0
71083,39.230851000788626
71084,39.230851000788626
71085,39.230851000788626
71086,39.230851000788626
71087,39.230851000788626
71088,39.230851000788626
71089,39.230851000788626
71090,39.230851000788626
71091,0.0
71092,39.230851000788626
71093,39.230851000788626
